date,GPR,sgpr_agri_food,sgpr_manufacturing,sgpr_construction,sgpr_services,year
2009-11-01,82.10176086425781,0.6864636222273112,0.7547745284065603,0.5574657928943635,0.8919681413471698,2009
2009-12-01,92.94691467285156,0.857671557739377,0.9349907309561968,0.6687183071672916,1.1045136166363951,2009
2010-01-01,91.58102416992188,0.8981108262203633,0.9134533637017012,0.7345188228040933,1.1037006899714468,2010
2010-02-01,80.72535705566406,0.7912616016529499,0.8308028340712189,0.6656107776612044,0.9861642013490199,2010
2010-03-01,74.116943359375,0.6673907223716379,0.7224070178903639,0.557595710977912,0.8590822855383158,2010
2010-04-01,88.76158142089844,0.7612471558898687,0.8582360474020242,0.6389165759086609,1.0024914587289093,2010
2010-05-01,88.95870971679688,0.8074928066879511,0.9114917098358271,0.6645966821908951,1.0631908965110777,2010
2010-06-01,96.45369720458984,0.8425868578255177,0.9060543585382402,0.6898864743113519,1.0785001786798236,2010
2010-07-01,79.38137817382812,0.7184356645215302,0.7217767380177976,0.5965745125338436,0.8845396242290735,2010
2010-08-01,80.99386596679688,0.6383809578232468,0.7194833557307719,0.49911763437092305,0.8556302416324615,2010
2010-09-01,71.16854858398438,0.601737221106887,0.6711210974305867,0.48062314659357075,0.7894218392670154,2010
2010-10-01,65.99193572998047,0.6559479215554891,0.6867561034858227,0.5496481893211604,0.8069967837631702,2010
2010-11-01,94.70516967773438,0.9038817501068116,0.9727472569793462,0.7856468996405601,1.1365430665016174,2010
2010-12-01,97.20389556884766,0.9126099608466031,0.9736016906052828,0.7729143600165845,1.1468710669875146,2010
2011-01-01,79.42161560058594,0.655310997897759,0.7088914820924401,0.5576714279875159,0.8291579395532608,2011
2011-02-01,90.01448822021484,0.8133291881252079,0.8375430141389371,0.6814296061918139,0.9951262687891722,2011
2011-03-01,136.8883056640625,1.5029445636458696,1.4786557618156075,1.3125935440510514,1.7594742548465727,2011
2011-04-01,91.01776885986328,0.891731380163692,0.897384535744786,0.7315109753049911,1.0657626559585334,2011
2011-05-01,105.34491729736328,0.9267735496163368,0.9723303492367268,0.7231961151957513,1.1751223129034043,2011
2011-06-01,84.391845703125,0.7666798807680607,0.8064667222648857,0.6256796273589135,0.9560364520549774,2011
2011-07-01,78.92475891113281,0.68790561074391,0.702765495032072,0.5668141613155603,0.8495206592977046,2011
2011-08-01,86.95156860351562,0.7534380032867195,0.7724734891206025,0.6320305754244328,0.9255442724376916,2011
2011-09-01,83.35044860839844,0.643465921021998,0.6953125092200936,0.5155184768140316,0.833948875516653,2011
2011-10-01,76.33993530273438,0.6216330089606346,0.6694293215405197,0.5034942921251059,0.7992976261675357,2011
2011-11-01,83.15767669677734,0.7558797376789153,0.8193559836968777,0.6520192175358533,0.9527130390703678,2011
2011-12-01,85.34132385253906,0.7863989144563677,0.8525026758760214,0.6522136050462722,0.9863837081193924,2011
2012-01-01,79.63497161865234,0.7536032845359295,0.818685008995235,0.6289376038685441,0.9586924424767493,2012
2012-02-01,92.4458236694336,0.9017330174148082,0.948657417073846,0.8073890742659569,1.1043610951304434,2012
2012-03-01,88.75997924804688,0.8139181885495782,0.873094687461853,0.6977032761275769,1.029553749859333,2012
2012-04-01,96.01668548583984,0.9162208528071641,0.9727945565804839,0.8026181143522264,1.137696859240532,2012
2012-05-01,78.17115783691406,0.6955924935266374,0.7542991346493364,0.5990245778858662,0.8802745687961577,2012
2012-06-01,77.82243347167969,0.7244604063034057,0.7324654863029718,0.6676766622066498,0.8633898133784532,2012
2012-07-01,82.80802154541016,0.7413839669153095,0.7801224697753788,0.6535869704186917,0.9266433233022691,2012
2012-08-01,74.87835693359375,0.6549327402748167,0.7200672669149935,0.5201046398282052,0.8611733962595461,2012
2012-09-01,69.28050994873047,0.5922084642853589,0.6673752246052027,0.4698013627901673,0.7839551573991774,2012
2012-10-01,81.66366577148438,0.6691905162669718,0.7070830455049871,0.5620725829154254,0.8309839546680451,2012
2012-11-01,81.38964080810547,0.658730449876748,0.6925806413590907,0.5422417842783034,0.8294007124751805,2012
2012-12-01,74.83155822753906,0.6639484189543874,0.7092652919143437,0.5524619325622916,0.8308869106322528,2012
2013-01-01,90.6574935913086,0.8956735537666827,0.8858757560700178,0.7662104089185596,1.0466771947592497,2013
2013-02-01,81.59033203125,0.7490823088865726,0.8410499448701739,0.6104993148520589,0.9655812304466962,2013
2013-03-01,75.89672088623047,0.7020424095913769,0.7434933739900589,0.5880079407989979,0.8788383867591618,2013
2013-04-01,95.10787200927734,0.8525007337518035,0.9736822122335432,0.6863207498937847,1.1352949683368208,2013
2013-05-01,83.71731567382812,0.7891983449086547,0.7996608565747737,0.6731365868449212,0.9588353969156741,2013
2013-06-01,82.97300720214844,0.7965676098316907,0.8518969588726757,0.6701929384469987,0.9955097321420907,2013
2013-07-01,73.97581481933594,0.6477379912137985,0.6553958684206008,0.5438658517599106,0.7825950533896684,2013
2013-08-01,90.95674896240234,0.9419169836491347,0.9336139468103648,0.8130859059095382,1.1348766253888602,2013
2013-09-01,100.4593276977539,1.018894797973335,1.0566459129378198,0.8829369592666627,1.2573308983445164,2013
2013-10-01,72.95311737060547,0.6835328615643084,0.7217982668243348,0.5883033714443445,0.8503381796181202,2013
2013-11-01,77.77902221679688,0.8162090351502411,0.8688505831733345,0.7222874339390546,1.005529239028692,2013
2013-12-01,70.37248992919922,0.6191090798005462,0.7013738634809852,0.495253955423832,0.8138218242675066,2013
2014-01-01,77.91596984863281,0.6679497328773143,0.7350353499129415,0.5481539757549763,0.857619799003005,2014
2014-02-01,69.00352478027344,0.620033190920949,0.6868519343435765,0.5371630105376245,0.7764827967435121,2014
2014-03-01,119.83855438232422,1.3586604642868043,1.4009674240648744,1.326065127849579,1.5774139381945134,2014
2014-04-01,93.22154235839844,0.8523090390861033,0.9570927414298058,0.7840044131875039,1.0847498037666081,2014
2014-05-01,83.4288558959961,0.7481843833625317,0.840978361479938,0.6719849482178689,0.9528504198789597,2014
2014-06-01,98.76710510253906,0.8870954902470112,0.9388086962699889,0.7505948504805565,1.0986278583854436,2014
2014-07-01,138.7539520263672,1.3584765060245991,1.441751011312008,1.215344781279564,1.61288931787014,2014
2014-08-01,136.44558715820312,1.2277166114747526,1.3126292887330056,1.0986096081137657,1.5080691593885422,2014
2014-09-01,131.55665588378906,1.3296804852783677,1.359023777991533,1.2012684670090676,1.5943722067773343,2014
2014-10-01,83.66100311279297,0.8034750226885078,0.8135122826322915,0.690936050415039,0.9727397187054158,2014
2014-11-01,84.38005065917969,0.8157566474750637,0.8413471259176731,0.7285639502108098,0.9913491365313529,2014
2014-12-01,86.5262222290039,0.7244502455741166,0.768081858754158,0.6173742604255676,0.9166557735204697,2014
2015-01-01,111.9856948852539,1.0676383297890426,1.0877832548692823,0.9291787126660347,1.2563555246591567,2015
2015-02-01,111.92469787597656,1.11480571359396,1.1924831340648236,1.0180624172091484,1.3536763536185024,2015
2015-03-01,104.23526763916016,0.9948511061817407,1.1115047311410309,0.8250195786356926,1.2771759431809189,2015
2015-04-01,102.19049072265625,0.9068571259081364,1.052714386060834,0.738936353623867,1.2099647401273252,2015
2015-05-01,76.2623291015625,0.6188806834444404,0.7058873945474625,0.49330883130431186,0.8199153617769479,2015
2015-06-01,85.90596771240234,0.7800969897210598,0.8617269903421401,0.6604018634557725,0.987701349928975,2015
2015-07-01,106.80866241455078,1.067015926120803,1.1709598246216775,0.9159704138711096,1.3409239010512828,2015
2015-08-01,82.47853088378906,0.7359815300628542,0.8245217206329106,0.6010272373259068,0.9456695875525475,2015
2015-09-01,98.7674560546875,0.9880807153135538,1.054071674197912,0.8688445943593978,1.218157277703285,2015
2015-10-01,91.931884765625,0.8711325807496906,0.9081140523776413,0.7777462555468083,1.0717327272146944,2015
2015-11-01,150.71588134765625,1.629178120940924,1.650867614597082,1.4568493422865867,1.8762557500600812,2015
2015-12-01,148.23687744140625,1.445652184933424,1.547265416458249,1.1960456439852714,1.791904410868883,2015
2016-01-01,118.21114349365234,1.0723025464266538,1.1857155790179967,0.8940952956676483,1.3568779791891574,2016
2016-02-01,103.74964904785156,0.9697133027762176,1.0723652346432209,0.8607985243201256,1.2091203025728463,2016
2016-03-01,109.72029113769531,1.0645058969035746,1.1704313714802266,0.8451405529677868,1.2895749108493328,2016
2016-04-01,85.22145080566406,0.8766556561738252,0.9360505416989324,0.734117207825184,1.0743597844243047,2016
2016-05-01,88.3324203491211,0.9146902024745941,0.9510629547387361,0.7908225762844087,1.0893613056093454,2016
2016-06-01,90.16812896728516,0.8726105728745461,0.8738849242031574,0.7525369480252266,1.01571718275547,2016
2016-07-01,114.6104507446289,1.1174679595232009,1.1888228758424522,0.9558021879196168,1.358886227309704,2016
2016-08-01,98.73848724365234,0.83605540368706,0.9310006264597177,0.6950072275102139,1.0752532629668712,2016
2016-09-01,104.54522705078125,0.9588122362270951,1.1072292414307594,0.7807017444074154,1.2825670076906681,2016
2016-10-01,85.74778747558594,0.8155983178317546,0.8856385625153781,0.6962304958701134,1.0248355810344218,2016
2016-11-01,82.91875457763672,0.7902671752125024,0.8886211022734642,0.6949900087714196,1.011537878662348,2016
2016-12-01,102.18046569824219,0.9183081686496735,1.072567194700241,0.8022650182247162,1.18898606300354,2016
2017-01-01,105.20123291015625,0.9585190222784877,1.1204922644048931,0.8050546951591969,1.2766916128993036,2017
2017-02-01,114.20635986328125,1.1109152714908124,1.3308734060078862,0.9006498336791993,1.4985130079090594,2017
2017-03-01,96.63587951660156,0.890934400819242,0.9905786926299334,0.7510093973577022,1.1376177158951757,2017
2017-04-01,119.45992279052734,1.1130608436092735,1.3614584413170816,0.9195124618709087,1.5212251767516134,2017
2017-05-01,102.57996368408203,1.0272644246742129,1.1585093586891888,0.8558082847297191,1.314226255491376,2017
2017-06-01,126.78901672363281,1.3029411762207745,1.331166135594249,1.1207946440577508,1.580959739089012,2017
2017-07-01,102.81346130371094,0.9759444513916969,1.2037301713228226,0.8526996093988419,1.3230010825395584,2017
2017-08-01,138.5316162109375,1.24492628980428,1.5489211512356997,0.9813074173033237,1.7448194628953932,2017
2017-09-01,115.5344467163086,1.1792080528289082,1.3725969660282133,1.0165776079893112,1.5624406754970548,2017
2017-10-01,91.4615707397461,0.9355571536347269,1.0247138758376242,0.8089846421778202,1.1644346721470356,2017
2017-11-01,92.59601593017578,0.7326207898929716,0.9310722354799509,0.5630365346372127,1.041743844896555,2017
2017-12-01,82.71825408935547,0.7296445280686021,0.8775016040727496,0.5995613698661327,0.9908160521835088,2017
2018-01-01,92.42678833007812,0.8427765908837319,0.9912798491120337,0.713665951192379,1.1169631518423555,2018
2018-02-01,64.49137115478516,0.6518180917575956,0.7117083482444286,0.5602157564461231,0.8214451639354228,2018
2018-03-01,111.96229553222656,1.316462301462889,1.3906788490712643,1.2128316295146944,1.5955758617818356,2018
2018-04-01,123.26347351074219,1.4887919494882225,1.5980650451406835,1.3389193610846997,1.8537554565072059,2018
2018-05-01,125.66661834716797,1.4592823082953692,1.6834608247131106,1.265232376754284,1.8650307065248488,2018
2018-06-01,103.96858978271484,1.1072653194516897,1.285490085184574,0.9391599062085152,1.4343480534851551,2018
2018-07-01,110.02842712402344,1.148187700808048,1.3094394605606794,0.98851557970047,1.4538274620473384,2018
2018-08-01,112.74168395996094,1.12522955365479,1.270882782638073,0.9591974008083343,1.459040621370077,2018
2018-09-01,75.05390930175781,0.7115497678145767,0.8257034737616777,0.6082738399505614,0.9411591653525829,2018
2018-10-01,92.0164794921875,0.9615669628232719,1.133588717132807,0.8213049855828287,1.2643763181567194,2018
2018-11-01,80.40758514404297,0.8646208567917348,0.9348111636191605,0.7625566899776459,1.0754884809255598,2018
2018-12-01,90.607666015625,0.96385826356709,1.0549636477231978,0.8375498774647714,1.2041305141896008,2018
2019-01-01,87.42410278320312,0.8747556303441525,1.0235019000619647,0.7434764218330384,1.1424989257007838,2019
2019-02-01,96.80016326904297,1.0667075946927072,1.1979511089622976,0.9365971106290818,1.3419412954151628,2019
2019-03-01,82.32829284667969,0.7528155455365776,0.8661049515753984,0.6187536434829236,0.9862768013775347,2019
2019-04-01,79.25344848632812,0.7926403583399952,0.8806070540100336,0.6779478985816241,1.0380517721176148,2019
2019-05-01,106.4719009399414,1.2043325306661428,1.3456546267867089,1.0407461761683228,1.5394567495584488,2019
2019-06-01,106.58845520019531,1.1329277962446211,1.3749676708132026,0.942574863433838,1.5281301547586916,2019
2019-07-01,93.52125549316406,1.0781347025744619,1.1566233244910835,0.9385895276814699,1.3378462329506873,2019
2019-08-01,103.4044189453125,1.145827817842364,1.3183789275214077,0.976993193924427,1.5015928030014039,2019
2019-09-01,90.36798858642578,0.9630187541991472,1.0747597588598727,0.7991939491033554,1.2328269968926906,2019
2019-10-01,97.83673095703125,1.0233330494724213,1.1201967637613415,0.8803497690707446,1.30320357427001,2019
2019-11-01,73.07838439941406,0.7427817068621516,0.815228889323771,0.6292253632843495,0.9376320634037256,2019
2019-12-01,74.27989196777344,0.7494903518632056,0.8140471854805947,0.6407145063579083,0.9351519354432821,2019
2020-01-01,138.4209442138672,1.636576211974025,1.7996911551058292,1.4139421871304514,2.0237811589241024,2020
2020-02-01,75.95555877685547,0.746054393146187,0.8268836440518498,0.6821221520751715,0.9256799013912678,2020
2020-03-01,81.54003143310547,0.7594920377992094,0.8285017896443604,0.6385325733572246,0.9450572831183672,2020
2020-04-01,69.33940124511719,0.6237407667562366,0.707627305947244,0.5146929086744785,0.8070191624015569,2020
2020-05-01,68.50721740722656,0.6583904113620521,0.7815429078415036,0.5256398636102677,0.8796863830089569,2020
2020-06-01,71.22785949707031,0.6687892366945742,0.771271708458662,0.5604005274176597,0.888335203230381,2020
2020-07-01,66.47328186035156,0.6518745255097748,0.7571897965297101,0.5497097116708756,0.8577343764901161,2020
2020-08-01,65.46604919433594,0.6461997574567796,0.7414844979345798,0.5645398429036141,0.8130371088534594,2020
2020-09-01,80.37738037109375,0.7967825839668512,0.9110055609047412,0.7218587651848793,0.9896934977173805,2020
2020-10-01,76.08316802978516,0.7176783280074597,0.8097186592593788,0.6381237611174584,0.9055553346127272,2020
2020-11-01,70.06746673583984,0.6135915169119834,0.6577800213545562,0.533428159058094,0.7505621059238912,2020
2020-12-01,64.06729125976562,0.5855996266007423,0.6985363552719354,0.4934844264388084,0.7618980176746845,2020
2021-01-01,77.418701171875,0.6895041781663894,0.8352425937727093,0.5613251408934593,0.9401565653085707,2021
2021-02-01,73.95680236816406,0.707181504406035,0.7960081077367067,0.6098492030799388,0.8885559484362602,2021
2021-03-01,78.61876678466797,0.7550655079260468,0.8719650744274259,0.6520087371766567,0.990174681842327,2021
2021-04-01,88.16622161865234,0.8454769603163004,0.9609385718405247,0.7643744981288911,1.0808231067657468,2021
2021-05-01,93.00713348388672,0.8909132046997548,0.978873219192028,0.7853702706098556,1.1157201063632964,2021
2021-06-01,74.12712097167969,0.7583549827337266,0.84831042163074,0.6665892934799195,0.941979191303253,2021
2021-07-01,58.42076873779297,0.5271130353957415,0.59245318479836,0.45258582562208177,0.6763018932938576,2021
2021-08-01,89.4865493774414,0.902679193466902,0.9869659386575221,0.7681390124559403,1.1373400576412676,2021
2021-09-01,80.69696807861328,0.8933520635217429,0.9540730385482311,0.7808520588278772,1.1249531883001327,2021
2021-10-01,79.02923583984375,0.7147466066479684,0.8040059220045804,0.6116413453221321,0.9091723883152008,2021
2021-11-01,86.56914520263672,0.9725183802843095,1.0214641226828098,0.9449893516302108,1.122530226111412,2021
2021-12-01,105.34542083740234,1.1710195362567901,1.2782523214817048,1.100074088573456,1.4139719009399414,2021
2022-01-01,138.67498779296875,1.6597828257083893,1.7346810132265091,1.6027729386091234,1.9195753262937068,2022
2022-02-01,216.1590118408203,2.674267582297325,2.77177081733942,2.7974932289123537,3.0451021398603912,2022
2022-03-01,318.9549255371094,3.578815571069718,3.7051997649669643,3.8446316194534305,4.137120805382729,2022
2022-04-01,191.14309692382812,2.086959080696106,2.12014463737607,2.218826566934586,2.3943777006864546,2022
2022-05-01,142.25848388671875,1.5249844500422478,1.6130383256822824,1.556618196964264,1.8368513536453248,2022
2022-06-01,130.7073211669922,1.4928184309601784,1.5661643205583096,1.523369429707527,1.748881521522999,2022
2022-07-01,117.17676544189453,1.1631230548024176,1.2865690840780737,1.1569652670621873,1.43145116224885,2022
2022-08-01,132.86322021484375,1.2491118106245993,1.4571885485202074,1.1661535036563873,1.6460208563506604,2022
2022-09-01,131.98587036132812,1.3550515362620357,1.4947275196015832,1.3634757047891617,1.6766420981287955,2022
2022-10-01,143.16241455078125,1.4023060515522954,1.6124048985540866,1.3707826924324038,1.8061456695199012,2022
2022-11-01,116.7162857055664,1.162894095480442,1.3167227101325987,1.138890456557274,1.4730600064992903,2022
2022-12-01,111.19593811035156,1.0552352413535115,1.1858533047884703,1.0176058429479597,1.3536048352718355,2022
2023-01-01,104.26704406738281,1.1063937284052372,1.2065327368676662,1.0769522267580034,1.3442001596093176,2023
2023-02-01,120.99437713623047,1.248498989641666,1.4692461329698563,1.1777851992845536,1.610740462243557,2023
2023-03-01,105.37997436523438,1.0607383005321027,1.2680151139199731,1.0054841488599777,1.4019931754469872,2023
2023-04-01,106.80965423583984,1.0554474385082722,1.2223086526989935,0.9912451201677324,1.3560959336161613,2023
2023-05-01,108.46768188476562,1.0883315366506578,1.2415485635399817,1.0257482188940048,1.3982188671827318,2023
2023-06-01,110.52894592285156,1.0891797339916227,1.2217260596901176,1.059575482606888,1.370603660643101,2023
2023-07-01,107.44878387451172,1.077620469927788,1.218641348481178,1.0364505684375762,1.3584823808073996,2023
2023-08-01,101.14118194580078,1.0123771327733995,1.0961655281484128,0.9883509075641631,1.2494236278533934,2023
2023-09-01,98.63481140136719,1.0423498176783323,1.1237824448943137,1.0240184029936792,1.3034666392207146,2023
2023-10-01,197.8870086669922,1.9326446634531025,2.0367230007052424,1.686570745110512,2.3818594466149805,2023
2023-11-01,156.69613647460938,1.4156079894304274,1.580136453732848,1.165091673731804,1.8580637341737747,2023
2023-12-01,142.2794647216797,1.4503732949495316,1.5334706112742427,1.2589469408988954,1.7991116945445538,2023
2024-01-01,160.3736572265625,1.6461230374872684,1.7468996784090995,1.4088062363862992,2.0426531615853305,2024
2024-02-01,146.59817504882812,1.4910685132443904,1.5774389745295043,1.3285349905490875,1.8298763234913347,2024
2024-03-01,133.21316528320312,1.3114088988304138,1.4087165042757988,1.181214647293091,1.6124293157458305,2024
2024-04-01,163.9473419189453,1.7625466759502888,1.8612746144086119,1.570090502500534,2.1739763396978375,2024
2024-05-01,130.52186584472656,1.2585025629401208,1.3982750204205512,1.1104110476374627,1.6023978467285633,2024
2024-06-01,113.0927963256836,1.1668780206143858,1.2709231752157208,1.0413390815258026,1.4565052233636377,2024
2024-07-01,92.3948745727539,0.9459908955544232,1.0099766103178265,0.8534918150305748,1.1662150639295579,2024
2024-08-01,140.97506713867188,1.3601721315085886,1.4187238490954037,1.2050892141461371,1.6956576284021134,2024
2024-09-01,130.35877990722656,1.3602888473868366,1.4016654619574547,1.2298484164476395,1.6564309269189834,2024
2024-10-01,130.689208984375,1.3218127927184102,1.423086450099945,1.1709533798694611,1.6491282472014426,2024
2024-11-01,128.90164184570312,1.3927334547042847,1.506769111007452,1.2779421877861021,1.72986588999629,2024
2024-12-01,142.36643981933594,1.3746435922384261,1.4829265185445546,1.262952927350998,1.733430730849504,2024
2025-01-01,113.233154296875,1.195083786100149,1.2867150160670282,1.0519139087200167,1.492181608825922,2025
2025-02-01,136.9805908203125,1.671246761083603,1.785141825154424,1.5448239159584045,2.0103725172579288,2025
2025-03-01,174.1120147705078,2.1203319656848905,2.1622999750822784,1.956016599535942,2.5280379702150815,2025
2025-04-01,140.97369384765625,1.4602645315229896,1.615202649086714,1.2628609818220136,1.8740597298741342,2025
2025-05-01,166.0472412109375,1.7867384685575962,1.8957687187194823,1.5506525522470476,2.2511851254105566,2025
2025-06-01,221.13490295410156,2.424442077428103,2.576738997846842,2.0900105291604993,3.0219431957602496,2025
2025-07-01,134.2220001220703,1.419724789187312,1.5089329016953703,1.2603814706206324,1.763157919645309,2025
2025-08-01,138.56211853027344,1.5454603262245659,1.6395140378177167,1.401470562815666,1.9119564855098723,2025
2025-09-01,125.86952209472656,1.392880498170853,1.4939255759865042,1.2578706884384157,1.7209667301177975,2025
2025-10-01,154.51292419433594,1.4513728359341624,1.631684295684099,1.2218400263786318,1.8861092185974122,2025
2025-11-01,104.33865356445312,1.0632187762856484,1.1910388098657132,0.9275435292720795,1.3623452922701837,2025
2025-12-01,130.9558563232422,1.3326557490229605,1.496000021547079,1.175147545337677,1.7005246135592458,2025
2026-01-01,168.62986755371094,1.8541122499108313,2.064700773656368,1.5944382482767105,2.3847828966379163,2026
2026-02-01,120.74515533447266,1.2055544524639845,1.3594564336538315,1.024341967999935,1.5901444730162617,2026
2026-03-01,326.9891052246094,3.582279195636511,3.8606249460577966,2.9895454162359236,4.558539801239967,2026
2026-04-01,230.770751953125,2.404224570095539,2.713155316263437,1.9426173335313797,3.177927570939064,2026
